Phone Number,Call Time,Call Type,Call Status,Call Duration (minutes)
(245)685-7227x1866,2024-12-26 23:08:00,Inbound,Answered,5.966666666666667
7855304231,2024-12-26 00:54:00,Inbound,Answered,4.116666666666666
934.412.1645,2024-12-26 06:06:00,Inbound,Answered,2.2
687-851-8556x379,2024-12-26 13:03:00,Inbound,Missed,3.4833333333333334
841.680.6376,2024-12-26 20:38:00,Inbound,Answered,4.216666666666667
7383797122,2024-12-26 23:11:00,Inbound,Answered,4.833333333333333
638-700-1035x051,2024-12-26 11:09:00,Inbound,Missed,6.3
001-323-257-3439x23787,2024-12-26 05:12:00,Inbound,Missed,6.566666666666666
839.466.8401x22621,2024-12-26 10:20:00,Inbound,Answered,1.3833333333333333
+1-414-526-8504x496,2024-12-26 21:13:00,Inbound,Answered,7.833333333333333
001-577-541-9132x276,2024-12-26 21:16:00,Inbound,Answered,9.183333333333334
001-530-520-6741x2741,2024-12-26 03:17:00,Inbound,Answered,9.883333333333333
916.282.1983x60628,2024-12-26 02:36:00,Inbound,Answered,3.6166666666666667
(474)437-7082x761,2024-12-26 22:33:00,Inbound,Answered,7.933333333333334
6083272864,2024-12-26 17:44:00,Inbound,Answered,2.35
001-693-553-1434x4640,2024-12-26 16:48:00,Inbound,Missed,8.783333333333333
6443856385,2024-12-26 15:54:00,Inbound,Answered,8.766666666666667
+1-981-872-2174x637,2024-12-26 06:53:00,Inbound,Answered,7.733333333333333
567.697.0581x39994,2024-12-26 10:01:00,Inbound,Missed,2.933333333333333
622.691.6068x1588,2024-12-26 22:35:00,Inbound,Answered,4.083333333333333
689-910-0099,2024-12-26 16:59:00,Inbound,Answered,9.45
(274)357-4095x89147,2024-12-26 16:44:00,Inbound,Answered,5.0
463-669-5862,2024-12-26 17:13:00,Inbound,Answered,5.45
001-277-803-5865x3223,2024-12-26 08:55:00,Inbound,Answered,1.1833333333333333
001-239-656-4887x2386,2024-12-26 18:30:00,Inbound,Answered,2.466666666666667
+1-713-995-8210,2024-12-26 11:43:00,Inbound,Missed,4.616666666666666
001-306-806-7509x900,2024-12-26 18:27:00,Inbound,Answered,5.683333333333334
607-534-5197x73963,2024-12-26 18:39:00,Inbound,Answered,9.95
+1-381-867-5255,2024-12-26 00:36:00,Inbound,Answered,0.5833333333333334
806.717.4548x0742,2024-12-26 01:04:00,Inbound,Answered,9.5
+1-329-512-2832,2024-12-26 14:41:00,Inbound,Answered,8.133333333333333
3742091235,2024-12-26 04:03:00,Inbound,Answered,3.8
(887)786-0585,2024-12-26 13:05:00,Inbound,Answered,6.333333333333333
(247)514-3589,2024-12-26 15:21:00,Inbound,Answered,5.583333333333333
881.673.1946,2024-12-26 10:44:00,Inbound,Answered,4.55
(300)959-0749x9979,2024-12-26 12:50:00,Inbound,Answered,8.633333333333333
(856)435-5891x2755,2024-12-26 15:06:00,Inbound,Answered,9.883333333333333
(370)632-9688,2024-12-26 15:41:00,Inbound,Answered,9.516666666666667
001-771-442-0654x423,2024-12-26 01:13:00,Inbound,Answered,2.816666666666667
9562279103,2024-12-26 01:07:00,Inbound,Missed,7.45
+1-428-629-4094x46929,2024-12-26 06:02:00,Inbound,Answered,1.2833333333333334
+1-724-385-6434,2024-12-26 19:00:00,Inbound,Missed,4.116666666666666
795-219-1912x4128,2024-12-26 22:30:00,Inbound,Answered,4.483333333333333
+1-454-372-5423x3473,2024-12-26 10:20:00,Inbound,Missed,6.883333333333334
+1-598-539-9382x7388,2024-12-26 05:36:00,Inbound,Answered,2.6166666666666667
2609142917,2024-12-26 16:46:00,Inbound,Answered,1.4
(657)813-2818,2024-12-26 14:42:00,Inbound,Missed,2.2333333333333334
7852287330,2024-12-26 04:35:00,Inbound,Answered,6.816666666666666
001-872-234-3708x45072,2024-12-26 10:39:00,Inbound,Answered,8.2
+1-586-652-2786,2024-12-26 13:16:00,Inbound,Answered,0.8
598.611.4086x98509,2024-12-26 16:38:00,Inbound,Answered,1.3
(798)821-2105,2024-12-26 03:44:00,Inbound,Answered,9.15
3993821447,2024-12-26 19:25:00,Inbound,Missed,6.783333333333333
493.227.1286x634,2024-12-26 23:02:00,Inbound,Answered,1.6
(768)854-7623x7184,2024-12-26 16:44:00,Inbound,Answered,5.433333333333334
679-623-6976,2024-12-26 22:31:00,Inbound,Missed,5.366666666666666
001-428-643-2823x4585,2024-12-26 18:54:00,Inbound,Answered,3.6
460.418.6367x225,2024-12-26 23:23:00,Inbound,Answered,0.7666666666666667
001-287-371-0780x090,2024-12-26 18:24:00,Inbound,Missed,8.216666666666667
001-717-262-3661x1102,2024-12-26 19:31:00,Inbound,Answered,4.85
468-417-1733x684,2024-12-26 16:02:00,Inbound,Answered,3.316666666666667
+1-539-594-6993x44795,2024-12-26 16:14:00,Inbound,Answered,7.366666666666666
+1-483-855-0711x587,2024-12-26 19:11:00,Inbound,Answered,7.666666666666667
916-325-7170,2024-12-26 05:20:00,Inbound,Answered,6.9
(559)740-5594x386,2024-12-26 17:17:00,Inbound,Missed,5.55
+1-225-872-9393x719,2024-12-26 01:54:00,Inbound,Answered,9.916666666666666
(430)382-3788x649,2024-12-26 13:21:00,Inbound,Missed,8.283333333333333
352.774.1625x136,2024-12-26 08:59:00,Inbound,Missed,2.0166666666666666
516.942.3617,2024-12-26 16:53:00,Inbound,Missed,9.4
(584)270-3759x074,2024-12-26 20:10:00,Inbound,Answered,5.533333333333333
(683)288-3542x85850,2024-12-26 12:53:00,Inbound,Missed,2.966666666666667
878.811.2150,2024-12-26 21:03:00,Inbound,Missed,9.633333333333333
894.273.6499,2024-12-26 23:05:00,Inbound,Answered,6.733333333333333
001-651-978-4529x47582,2024-12-26 12:02:00,Inbound,Answered,7.05
+1-842-906-2863x7538,2024-12-26 09:42:00,Inbound,Answered,4.733333333333333
(624)345-9426x048,2024-12-26 10:56:00,Inbound,Answered,3.0
934.986.3894x25956,2024-12-26 02:05:00,Inbound,Answered,6.133333333333334
267-350-2262,2024-12-26 00:57:00,Inbound,Missed,2.25
001-558-594-6163x60850,2024-12-26 20:09:00,Inbound,Answered,5.516666666666667
+1-296-589-4461x484,2024-12-26 01:32:00,Inbound,Missed,0.85
8675408934,2024-12-26 04:22:00,Inbound,Missed,9.033333333333333
001-558-494-6342x4378,2024-12-26 12:30:00,Inbound,Answered,5.783333333333333
260-242-9128,2024-12-26 11:54:00,Inbound,Answered,3.816666666666667
588-978-5588x60493,2024-12-26 19:55:00,Inbound,Answered,3.4833333333333334
8044238168,2024-12-26 00:55:00,Inbound,Answered,3.7333333333333334
(535)675-9848x46424,2024-12-26 21:20:00,Inbound,Answered,2.3333333333333335
(608)567-5489x340,2024-12-26 11:38:00,Inbound,Answered,3.65
+1-985-825-1686x86057,2024-12-26 12:59:00,Inbound,Answered,4.3
844-844-3436x5674,2024-12-26 03:19:00,Inbound,Answered,5.516666666666667
531-553-8021x7088,2024-12-26 14:36:00,Inbound,Missed,2.9
973-714-1712,2024-12-26 11:46:00,Inbound,Answered,7.833333333333333
258.393.9222,2024-12-26 12:11:00,Inbound,Answered,7.383333333333334
(257)756-0813x378,2024-12-26 14:03:00,Inbound,Missed,1.4333333333333333
684-837-8850x711,2024-12-26 11:59:00,Inbound,Answered,7.45
607-311-5530x3389,2024-12-26 01:55:00,Inbound,Answered,0.8833333333333333
4476422398,2024-12-26 22:34:00,Inbound,Missed,8.566666666666666
799.488.2785,2024-12-26 08:20:00,Inbound,Missed,3.1333333333333333
590-477-7348x960,2024-12-26 08:27:00,Inbound,Answered,7.283333333333333
+1-702-964-4170x472,2024-12-26 08:00:00,Inbound,Answered,2.5
238-505-4742x57753,2024-12-26 22:07:00,Inbound,Answered,8.3
263-424-1469x5170,2024-12-26 10:39:00,Inbound,Answered,7.616666666666666
001-468-777-8462x78876,2024-12-26 20:13:00,Inbound,Answered,1.0166666666666666
(438)942-5878x874,2024-12-26 02:53:00,Inbound,Answered,8.033333333333333
+1-325-525-5330,2024-12-26 23:29:00,Inbound,Answered,3.466666666666667
451-531-0129x7289,2024-12-26 02:14:00,Inbound,Answered,4.183333333333334
001-469-743-3088x65769,2024-12-26 10:24:00,Inbound,Answered,5.766666666666667
001-782-964-5410,2024-12-26 03:54:00,Inbound,Answered,4.383333333333334
3663742939,2024-12-26 11:31:00,Inbound,Answered,9.366666666666667
001-250-442-6710x255,2024-12-26 05:47:00,Inbound,Answered,4.25
(853)277-0370x194,2024-12-26 00:40:00,Inbound,Missed,6.05
001-732-604-1259x390,2024-12-26 18:22:00,Inbound,Answered,6.666666666666667
001-390-290-0694,2024-12-26 11:07:00,Inbound,Answered,4.65
(467)505-3237x51904,2024-12-26 01:16:00,Inbound,Answered,9.366666666666667
(850)708-3148x131,2024-12-26 15:43:00,Inbound,Missed,2.85
001-256-681-6175,2024-12-26 22:27:00,Inbound,Answered,0.7833333333333333
745.785.3660x7090,2024-12-26 14:25:00,Inbound,Answered,5.35
834-563-1535,2024-12-26 19:23:00,Inbound,Answered,0.55
(258)709-3333,2024-12-26 17:34:00,Inbound,Missed,6.366666666666666
621.501.7800x3452,2024-12-26 14:22:00,Inbound,Answered,7.45
683.766.6921x77394,2024-12-26 09:06:00,Inbound,Answered,2.5
+1-714-610-8674x7428,2024-12-26 00:41:00,Inbound,Answered,2.9166666666666665
442-224-2477x496,2024-12-26 23:45:00,Inbound,Missed,7.9
001-817-226-4876,2024-12-26 16:01:00,Inbound,Answered,6.316666666666666
7126354955,2024-12-26 20:04:00,Inbound,Answered,1.0
340.660.8318x094,2024-12-26 00:45:00,Inbound,Answered,9.866666666666667
715-569-2363x4993,2024-12-26 10:48:00,Inbound,Missed,3.0
747.343.3440x57120,2024-12-26 12:53:00,Inbound,Answered,7.416666666666667
877-850-9984x241,2024-12-26 19:28:00,Inbound,Missed,6.616666666666666
309.344.8146x0216,2024-12-26 13:19:00,Inbound,Answered,9.783333333333333
518-928-6017x0210,2024-12-26 11:00:00,Inbound,Answered,3.0
379.741.4931x21948,2024-12-26 19:32:00,Inbound,Answered,7.9
(421)337-8600x32076,2024-12-26 03:20:00,Inbound,Answered,5.033333333333333
5226754312,2024-12-26 16:40:00,Inbound,Answered,2.0833333333333335
+1-624-444-8389x81436,2024-12-26 03:24:00,Inbound,Missed,9.883333333333333
001-788-783-9625x25647,2024-12-26 23:34:00,Inbound,Answered,7.016666666666667
+1-416-836-0620x99318,2024-12-26 23:02:00,Inbound,Answered,6.95
+1-425-748-4322x630,2024-12-26 07:01:00,Inbound,Answered,6.366666666666666
685-661-3571x3041,2024-12-26 11:28:00,Inbound,Answered,7.433333333333334
(713)864-4684x0566,2024-12-26 16:57:00,Inbound,Answered,1.7333333333333334
(509)538-5387,2024-12-26 17:09:00,Inbound,Answered,4.183333333333334
(589)929-7193,2024-12-26 22:46:00,Inbound,Answered,0.75
001-908-217-9002x61520,2024-12-26 11:35:00,Inbound,Missed,8.716666666666667
+1-328-600-5729x1151,2024-12-26 05:41:00,Inbound,Answered,7.766666666666667
627.481.5656x0936,2024-12-26 20:59:00,Inbound,Answered,2.1666666666666665
5106786128,2024-12-26 10:13:00,Inbound,Missed,2.9833333333333334
2455239742,2024-12-26 12:24:00,Inbound,Answered,3.7333333333333334
8055756753,2024-12-26 14:52:00,Inbound,Answered,9.516666666666667
508.296.1201x637,2024-12-26 06:53:00,Inbound,Answered,5.85
(470)437-3040,2024-12-26 16:57:00,Inbound,Answered,6.233333333333333
875-577-2884,2024-12-26 21:41:00,Inbound,Answered,2.55
+1-852-242-7800x7793,2024-12-26 02:34:00,Inbound,Answered,4.783333333333333
9704801216,2024-12-26 18:17:00,Inbound,Answered,3.7666666666666666
001-555-775-9055,2024-12-26 07:18:00,Inbound,Answered,5.05
329.563.0893,2024-12-26 09:48:00,Inbound,Answered,7.3
264.969.7574x833,2024-12-26 09:03:00,Inbound,Answered,9.733333333333333
581-257-4505x57318,2024-12-26 01:37:00,Inbound,Answered,3.033333333333333
+1-895-868-8949x3891,2024-12-26 10:08:00,Inbound,Answered,4.6
682.735.1454x19012,2024-12-26 19:34:00,Inbound,Answered,5.8
(438)536-9955x737,2024-12-26 13:43:00,Inbound,Missed,9.183333333333334
463-807-7124x834,2024-12-26 07:42:00,Inbound,Missed,5.133333333333334
001-618-501-1836,2024-12-26 21:19:00,Inbound,Answered,1.1833333333333333
304.857.8154x652,2024-12-26 03:08:00,Inbound,Answered,1.0
411-461-8431,2024-12-26 19:44:00,Inbound,Missed,3.3
679-810-1709,2024-12-26 03:14:00,Inbound,Answered,8.65
837.377.2287x5716,2024-12-26 20:12:00,Inbound,Answered,4.316666666666666
298-688-5248x28864,2024-12-26 11:29:00,Inbound,Answered,0.5166666666666667
(385)736-6820x18973,2024-12-26 09:19:00,Inbound,Missed,0.6
001-229-463-9061x811,2024-12-26 02:17:00,Inbound,Answered,9.266666666666667
807.298.2654,2024-12-26 19:20:00,Inbound,Answered,7.9
278-839-6707,2024-12-26 18:07:00,Inbound,Missed,7.166666666666667
+1-542-967-8374x24799,2024-12-26 16:13:00,Inbound,Answered,7.133333333333334
424.405.7633x793,2024-12-26 14:34:00,Inbound,Missed,1.5666666666666667
594.277.4287x82253,2024-12-26 07:09:00,Inbound,Answered,1.4333333333333333
(576)347-2080,2024-12-26 11:51:00,Inbound,Answered,2.4833333333333334
+1-653-863-2902x3215,2024-12-26 02:37:00,Inbound,Answered,7.1
808-521-4379x405,2024-12-26 22:14:00,Inbound,Missed,9.083333333333334
945.661.6152x5590,2024-12-26 10:18:00,Inbound,Answered,3.933333333333333
001-636-761-9219x597,2024-12-26 17:13:00,Inbound,Answered,1.7666666666666666
+1-543-583-1905x861,2024-12-26 10:14:00,Inbound,Missed,1.8833333333333333
(475)611-7574,2024-12-26 14:46:00,Inbound,Answered,3.783333333333333
901.938.9265x6297,2024-12-26 22:38:00,Inbound,Missed,6.2
001-406-529-7389x903,2024-12-26 18:25:00,Inbound,Answered,0.9333333333333333
656.839.8457x554,2024-12-26 10:41:00,Inbound,Answered,1.3166666666666667
001-726-976-9947,2024-12-26 06:49:00,Inbound,Answered,1.6166666666666667
8502895192,2024-12-26 14:08:00,Inbound,Answered,6.9
310-599-4470,2024-12-26 13:43:00,Inbound,Missed,9.5
781-293-4330x21079,2024-12-26 08:34:00,Inbound,Answered,1.45
745-309-8324,2024-12-26 21:19:00,Inbound,Answered,5.25
(954)839-4494x5130,2024-12-26 17:35:00,Inbound,Missed,1.8666666666666667
(937)998-5805x57389,2024-12-26 15:28:00,Inbound,Answered,5.5
539.316.5172,2024-12-26 22:55:00,Inbound,Answered,1.7333333333333334
389.411.3487x782,2024-12-26 18:41:00,Inbound,Answered,5.983333333333333
810.974.3850,2024-12-26 06:09:00,Inbound,Answered,1.4166666666666667
(903)786-1127,2024-12-26 00:38:00,Inbound,Answered,8.233333333333333
912.582.4563,2024-12-26 21:25:00,Inbound,Answered,7.45
(579)984-5874x027,2024-12-26 17:37:00,Inbound,Answered,3.5166666666666666
5246074434,2024-12-26 06:22:00,Inbound,Missed,9.4
615.532.7534,2024-12-26 19:41:00,Inbound,Answered,3.8333333333333335
001-575-436-2123x89110,2024-12-26 17:02:00,Inbound,Answered,8.05
827-846-1872,2024-12-26 07:16:00,Inbound,Answered,7.516666666666667
942.413.1966x463,2024-12-26 22:33:00,Inbound,Answered,2.95
(441)467-6194x21251,2024-12-26 15:57:00,Inbound,Answered,1.35
587.724.4998x905,2024-12-26 09:08:00,Inbound,Missed,6.783333333333333
(458)967-7093,2024-12-26 21:46:00,Inbound,Answered,4.25
001-403-770-9785,2024-12-26 18:11:00,Inbound,Answered,5.266666666666667
982-784-4992x462,2024-12-26 20:58:00,Inbound,Answered,5.1
+1-983-201-7015,2024-12-26 14:48:00,Inbound,Answered,0.7833333333333333
(302)619-5838x36888,2024-12-26 19:19:00,Inbound,Missed,8.95
201.838.2267,2024-12-26 21:23:00,Inbound,Answered,8.016666666666667
001-344-470-9851x71536,2024-12-26 02:02:00,Inbound,Answered,8.05
(407)608-4103x013,2024-12-26 17:49:00,Inbound,Answered,5.3
+1-473-509-3859,2024-12-26 06:50:00,Inbound,Missed,7.166666666666667
001-525-264-4657,2024-12-26 12:26:00,Inbound,Answered,3.2666666666666666
927.877.5006x6163,2024-12-26 15:47:00,Inbound,Answered,1.4833333333333334
842.328.9894,2024-12-26 05:02:00,Inbound,Answered,8.15
(850)416-4794,2024-12-26 08:12:00,Inbound,Answered,2.8833333333333333
962-236-5320x073,2024-12-26 05:08:00,Inbound,Answered,7.366666666666666
724-403-6525x43738,2024-12-26 23:23:00,Inbound,Answered,7.516666666666667
9606079081,2024-12-26 10:14:00,Inbound,Answered,2.716666666666667
001-210-996-7777x5153,2024-12-26 14:51:00,Inbound,Answered,2.8333333333333335
394-279-6124,2024-12-26 14:00:00,Inbound,Answered,6.366666666666666
+1-487-453-6992x18737,2024-12-26 10:52:00,Inbound,Answered,0.8166666666666667
551-815-5467x88400,2024-12-26 02:11:00,Inbound,Answered,9.966666666666667
001-909-201-5348x901,2024-12-26 21:38:00,Inbound,Answered,2.066666666666667
666-216-0714,2024-12-26 06:56:00,Inbound,Missed,8.883333333333333
+1-933-686-8501,2024-12-26 14:04:00,Inbound,Answered,8.583333333333334
565.663.5538x60335,2024-12-26 09:06:00,Inbound,Answered,7.05
+1-709-237-6108x2289,2024-12-26 09:47:00,Inbound,Answered,1.3
843.244.9957,2024-12-26 22:03:00,Inbound,Answered,3.2333333333333334
+1-215-345-8380x6254,2024-12-26 05:28:00,Inbound,Answered,1.6333333333333333
+1-369-460-2353x333,2024-12-26 08:45:00,Inbound,Answered,4.983333333333333
(268)381-9211x052,2024-12-26 23:26:00,Inbound,Missed,0.8833333333333333
297.350.1287x203,2024-12-26 20:31:00,Inbound,Answered,7.266666666666667
001-901-663-5742x90201,2024-12-26 08:03:00,Inbound,Answered,9.433333333333334
671-525-8134x6964,2024-12-26 13:51:00,Inbound,Answered,9.6
+1-487-593-0057,2024-12-26 08:08:00,Inbound,Answered,4.983333333333333
(268)739-9494x5294,2024-12-26 03:52:00,Inbound,Missed,1.6333333333333333
301.392.2867x933,2024-12-26 05:07:00,Inbound,Answered,3.816666666666667
650.699.0558x0545,2024-12-26 06:33:00,Inbound,Answered,3.8833333333333333
+1-559-238-2991x34848,2024-12-26 00:56:00,Inbound,Answered,3.95
705-480-0978x58325,2024-12-26 08:22:00,Inbound,Answered,8.233333333333333
398-208-3957x1401,2024-12-26 10:35:00,Inbound,Missed,4.45
(256)342-9252,2024-12-26 15:50:00,Inbound,Answered,2.0166666666666666
267.500.1020x9574,2024-12-26 16:34:00,Inbound,Answered,2.75
778-766-8232,2024-12-26 19:06:00,Inbound,Answered,5.85
+1-989-857-7943x4295,2024-12-26 14:53:00,Inbound,Missed,6.6
932.820.0736,2024-12-26 14:24:00,Inbound,Answered,3.4166666666666665
001-875-751-2628x11680,2024-12-26 22:04:00,Inbound,Answered,3.95
+1-250-682-9067x41309,2024-12-26 01:15:00,Inbound,Answered,6.383333333333334
+1-444-786-7850x27487,2024-12-26 06:53:00,Inbound,Answered,7.333333333333333
+1-311-574-3776x4843,2024-12-26 05:26:00,Inbound,Answered,2.35
(555)630-5777x3471,2024-12-26 09:18:00,Inbound,Answered,8.466666666666667
+1-419-878-1470,2024-12-26 04:39:00,Inbound,Answered,9.783333333333333
(597)697-1931x33584,2024-12-26 00:59:00,Inbound,Missed,1.85
(491)429-9507x3500,2024-12-26 08:49:00,Inbound,Answered,8.416666666666666
476.916.2691x070,2024-12-26 09:28:00,Inbound,Answered,0.6666666666666666
489-425-2427x681,2024-12-26 22:28:00,Inbound,Missed,3.9833333333333334
207.303.8734,2024-12-26 18:47:00,Inbound,Answered,3.3
534-917-0924,2024-12-26 06:00:00,Inbound,Answered,2.2333333333333334
(589)916-8931x7842,2024-12-26 21:59:00,Inbound,Answered,1.8333333333333333
913.602.8160x91232,2024-12-26 01:26:00,Inbound,Answered,3.283333333333333
(259)339-4555,2024-12-26 16:35:00,Inbound,Answered,0.5
+1-950-241-3340x08663,2024-12-26 00:40:00,Inbound,Missed,6.966666666666667
001-314-961-0124x928,2024-12-26 01:53:00,Inbound,Answered,2.4166666666666665
9594736023,2024-12-26 02:51:00,Inbound,Answered,4.233333333333333
476-637-6767,2024-12-26 10:42:00,Inbound,Missed,7.7
892-615-4477x728,2024-12-26 20:32:00,Inbound,Answered,4.55
232-586-9275x46195,2024-12-26 10:10:00,Inbound,Answered,9.25
2402607456,2024-12-26 02:10:00,Inbound,Answered,5.916666666666667
(302)250-2393x1065,2024-12-26 13:53:00,Inbound,Missed,2.75
262.759.7441x8667,2024-12-26 12:24:00,Inbound,Answered,8.466666666666667
+1-723-894-2509x8169,2024-12-26 22:55:00,Inbound,Answered,8.95
(500)917-4433x96279,2024-12-26 22:26:00,Inbound,Answered,9.816666666666666
(997)850-7697x566,2024-12-26 03:04:00,Inbound,Answered,6.383333333333334
9579435781,2024-12-26 13:32:00,Inbound,Answered,6.916666666666667
666.711.1805,2024-12-26 04:47:00,Inbound,Answered,2.566666666666667
2407438190,2024-12-26 08:03:00,Inbound,Answered,3.7333333333333334
282.547.7287x83961,2024-12-26 03:49:00,Inbound,Answered,4.216666666666667
(898)274-1523,2024-12-26 19:29:00,Inbound,Answered,8.133333333333333
984-680-3651,2024-12-26 17:04:00,Inbound,Answered,1.7666666666666666
(930)456-0229,2024-12-26 04:07:00,Inbound,Answered,9.8
+1-688-638-1337x60789,2024-12-26 17:48:00,Inbound,Answered,5.55
970.322.0850x3510,2024-12-26 22:40:00,Inbound,Answered,5.733333333333333
601.799.8982x814,2024-12-26 19:48:00,Inbound,Missed,5.0
(912)739-3840,2024-12-26 17:55:00,Inbound,Missed,1.3333333333333333
(423)348-0489x05445,2024-12-26 08:35:00,Inbound,Answered,3.3666666666666667
001-475-928-3886x86751,2024-12-26 16:56:00,Inbound,Answered,6.0
+1-802-434-2492x428,2024-12-26 03:04:00,Inbound,Answered,1.3
(529)291-9058,2024-12-26 08:07:00,Inbound,Answered,2.9
277.678.6964,2024-12-26 20:28:00,Inbound,Answered,7.25
(240)563-6818x7522,2024-12-26 04:10:00,Inbound,Answered,5.516666666666667
438.354.1377x34775,2024-12-26 10:41:00,Inbound,Answered,9.2
996.870.9518x02396,2024-12-26 11:14:00,Inbound,Missed,1.2333333333333334
001-855-436-8966,2024-12-26 19:56:00,Inbound,Answered,2.1
514-566-3336,2024-12-26 13:18:00,Inbound,Answered,7.85
206-808-0146x07705,2024-12-26 08:03:00,Inbound,Answered,5.2
